Model,R2_inner_mean,R2_inner_std,MAE_inner_mean,Mode,Fold
RF+SVM,0.7107338161476575,0.027276012866931935,0.5236504422740105,morgan,8
LGBM+XGB+SVM,0.7104681141358078,0.023597063851520966,0.5264960474807457,morgan,8
RF+LGBM+SVM,0.7099198855031121,0.02882118902341551,0.5279432890929608,morgan,8
LGBM+SVM,0.7096853361828701,0.021940638241437965,0.5321587926189826,morgan,8
SVM,0.7095310871240044,0.017342630065838104,0.5326697000499431,morgan,8
RF+SVM+kNN,0.7091667461722765,0.03363687552055201,0.5184174249297552,morgan,8
LGBM+SVM+kNN,0.7086577056364484,0.03738906238446146,0.5218784835416791,morgan,8
RF+ET+SVM,0.708139708944448,0.026862398481811496,0.5244475904806553,morgan,8
SVM+kNN,0.7075842876683072,0.03141415664870119,0.5189505742610024,morgan,8
RF+XGB+SVM,0.7074034865914024,0.02723822210374107,0.5259176331910548,morgan,8
ET+LGBM+SVM,0.705086652332852,0.019803467187968368,0.5321848069089932,morgan,8
ET+SVM+kNN,0.7050713766370141,0.02845561735369423,0.5195161798446375,morgan,8
ET+XGB+SVM,0.7047662123214153,0.017576124995934243,0.5242045495806932,morgan,8
LGBM,0.7038955522791892,0.039156817244827107,0.539814371531858,morgan,8
LGBM+XGB+kNN,0.7025953744839055,0.039203676487747245,0.5249714305973731,morgan,8
ET+SVM,0.7023724043888977,0.017294259135224765,0.5309097664115491,morgan,8
RF+LGBM,0.7006138157618496,0.03381558790953017,0.5352102354720862,morgan,8
RF+LGBM+kNN,0.6998407258112745,0.040973113403261575,0.5298579255111797,morgan,8
LGBM+kNN,0.6987808439464098,0.03381632261669855,0.5340181954709019,morgan,8
RF+ET+LGBM,0.6986688561178859,0.03599034666443316,0.5354179688696951,morgan,8
RF+XGB+kNN,0.698346154627002,0.03519571348062748,0.5288830228465976,morgan,8
RF+LGBM+XGB,0.6979867576221175,0.034150958238769916,0.5343593338471957,morgan,8
XGB+kNN,0.6974113268344239,0.033772643541501626,0.527961392716354,morgan,8
ET+LGBM+kNN,0.6969715495794169,0.0355349237335342,0.5309188963941806,morgan,8
LGBM+XGB,0.6959923616455006,0.030713650095346975,0.5393391271540029,morgan,8
ET+XGB+kNN,0.6921503879602426,0.035398561524912435,0.5307209867898042,morgan,8
RF+kNN,0.691489428347686,0.03870914191051394,0.5352775927223984,morgan,8
RF+ET+kNN,0.6903974062783853,0.03973589832113732,0.5339299758049104,morgan,8
RF+XGB,0.6901866934744488,0.039439328765539475,0.5361569063664189,morgan,8
ET+LGBM+XGB,0.6890800082366779,0.03264173089797757,0.542905680113488,morgan,8
RF+ET+XGB,0.6875157193442947,0.043749306471356934,0.5369877498334489,morgan,8
RF,0.6874173170752046,0.04146019378309867,0.5398339392616671,morgan,8
ET+LGBM,0.6859150653558741,0.024823541319003696,0.5511376301153248,morgan,8
RF+ET,0.6825733785786781,0.04122175847120407,0.5417054041536693,morgan,8
XGB,0.6716940609215525,0.03680519822233436,0.548588241874036,morgan,8
ET+kNN,0.6673702776360033,0.03576162867449696,0.5586294751547605,morgan,8
ET+XGB,0.6623247931171637,0.045872435212050436,0.5610211713606945,morgan,8
kNN,0.6460690012242967,0.04752003136057452,0.5725125904221487,morgan,8
ET,0.5228000211320921,0.0910748599354156,0.6268096002812799,morgan,8
SVM,0.7547862294435144,0.05432014935909312,0.4937259227482696,morgan,9
LGBM+SVM,0.7544098691794181,0.061863338772373225,0.49144867858030644,morgan,9
LGBM+XGB+SVM,0.7540250069659403,0.06174667189805072,0.489813899905986,morgan,9
XGB+SVM,0.7532749264844947,0.05987396698949089,0.4944396566340177,morgan,9
ET+XGB+SVM,0.7498644131719947,0.06229381949949193,0.49856009763241804,morgan,9
RF+SVM,0.7491076429962311,0.07108071237551486,0.48466318739215175,morgan,9
ET+LGBM+SVM,0.7485115658681292,0.06432752649292245,0.495668682492543,morgan,9
LGBM+SVM+kNN,0.7481379766146686,0.05044221885193892,0.49532895032001056,morgan,9
RF+SVM+kNN,0.74786834961864,0.05940772551655115,0.4897080024870967,morgan,9
XGB+SVM+kNN,0.7477860341509679,0.04873207636978905,0.4944493835136039,morgan,9
RF+ET+SVM,0.7474858587067754,0.07089081754037083,0.4872806771053214,morgan,9
RF+LGBM+SVM,0.7473976724925524,0.06934843477003584,0.4891583196366989,morgan,9
ET+SVM,0.7465066904060228,0.06289310219059391,0.498112044586455,morgan,9
ET+SVM+kNN,0.7456271846770437,0.05047565271902093,0.4961724221974568,morgan,9
RF+XGB+SVM,0.745140633625291,0.06638070983860458,0.4921946619803269,morgan,9
SVM+kNN,0.7436870721728759,0.04774001098537585,0.4981187479982211,morgan,9
LGBM+XGB+kNN,0.7404012356608198,0.04969090402296328,0.49984383867402443,morgan,9
RF+kNN,0.7389052177940659,0.059037372449811,0.49667048044921636,morgan,9
RF+LGBM+kNN,0.7379807218478132,0.05655773083047286,0.49968193643739306,morgan,9
RF+XGB+kNN,0.7376517531021806,0.05523353558402938,0.49626671795778393,morgan,9
RF+ET+kNN,0.735893646292088,0.06011188163662119,0.5007961983798845,morgan,9
LGBM+kNN,0.7344105125839224,0.04585262650228184,0.5071148089290809,morgan,9
RF+LGBM,0.7341271655819033,0.07922271791840875,0.49105822534487037,morgan,9
ET+LGBM+kNN,0.7338178634139316,0.04775240284889795,0.5127783112573997,morgan,9
RF,0.7325877418604152,0.08374168288465235,0.48876744081919565,morgan,9
RF+ET+LGBM,0.7302167574324828,0.08034372735730114,0.49467708849938674,morgan,9
ET+XGB+kNN,0.730096501856749,0.043922017388950844,0.5143999769707037,morgan,9
LGBM+XGB,0.7297927115197359,0.07333242931701459,0.5008138682603857,morgan,9
RF+LGBM+XGB,0.7289194869201159,0.07640503097449929,0.493102910721322,morgan,9
RF+XGB,0.7263805502994114,0.08138724397872842,0.4969837840444392,morgan,9
RF+ET,0.72631129413975,0.08682478734483859,0.4946225663899496,morgan,9
XGB+kNN,0.725165911717798,0.04812212831357447,0.5178560240838761,morgan,9
LGBM,0.7227228297060335,0.08294609918260569,0.506387319051168,morgan,9
ET+LGBM+XGB,0.7204308805278631,0.07663320035953866,0.5113092824504045,morgan,9
RF+ET+XGB,0.7202880600099195,0.08270870501437357,0.5016293014871205,morgan,9
ET+LGBM,0.715897189433315,0.0778470344074816,0.5175635469140233,morgan,9
ET+kNN,0.7140554986471589,0.04074598277175251,0.5321887161674613,morgan,9
ET+XGB,0.6912512502583857,0.0799265371385577,0.5458026855256628,morgan,9
XGB,0.6851032209245504,0.08610961798985588,0.5336814803204356,morgan,9
kNN,0.6844508710865084,0.03811712754955319,0.5528587085712398,morgan,9
ET,0.5974168068460399,0.13976516909323475,0.5792181234389865,morgan,9
RF+SVM+kNN,0.7326257515912501,0.052217399326026,0.4861036206905358,morgan,10
LGBM+SVM+kNN,0.7308854194595006,0.05100864269624528,0.4902567489593201,morgan,10
RF+SVM,0.7304566037499438,0.052477876816030306,0.4850938992907096,morgan,10
ET+SVM+kNN,0.730066476164971,0.05366438558388309,0.48792511336551064,morgan,10
ET+LGBM+SVM,0.7293379400418516,0.0553942748397968,0.48756684733273825,morgan,10
RF+LGBM+SVM,0.7287783044410231,0.04985945542715531,0.4862847825214037,morgan,10
SVM+kNN,0.7282699785120614,0.0501919461319744,0.4919205952772626,morgan,10
LGBM+SVM,0.7282462368218466,0.052757248971824315,0.49315762070260816,morgan,10
ET+SVM,0.728069622827874,0.05432544556937689,0.4878003427450691,morgan,10
XGB+SVM+kNN,0.7271512701688645,0.050134100873392415,0.48894237355016534,morgan,10
SVM,0.7266762105796085,0.049853191060555156,0.49669448048341264,morgan,10
RF+LGBM+kNN,0.7252678940633726,0.05741445665843416,0.4935270087504481,morgan,10
LGBM+XGB+SVM,0.7232795803935845,0.052702846559561325,0.49252905515991807,morgan,10
RF+ET+SVM,0.7231333233807021,0.03983423220010668,0.4898172804532184,morgan,10
ET+XGB+SVM,0.7229862475544222,0.053919381225055074,0.490163669025767,morgan,10
RF+XGB+SVM,0.7227794591827031,0.04827758484111688,0.48906820297830966,morgan,10
XGB+SVM,0.7226285770357335,0.05156326781234729,0.49293548095254147,morgan,10
RF+kNN,0.7224429425902417,0.05668630785279546,0.4961697447782396,morgan,10
RF+XGB+kNN,0.7222111444353054,0.05522772231590782,0.4951909860787468,morgan,10
LGBM+XGB+kNN,0.7209627261128354,0.05585861676571125,0.4977292384356133,morgan,10
ET+LGBM+kNN,0.7207055523830741,0.06400997894260592,0.5003223517333518,morgan,10
LGBM+kNN,0.7174253908713271,0.05881107773101086,0.50320775387803,morgan,10
RF+LGBM,0.7165752813918582,0.06306183306001234,0.4974655177421246,morgan,10
ET+XGB+kNN,0.7141366390092786,0.05640017010232221,0.5042172739542805,morgan,10
RF+ET+kNN,0.7141188392051012,0.046664415809325045,0.5015194475751495,morgan,10
XGB+kNN,0.7139907901715136,0.053952032878440574,0.5043592321038298,morgan,10
RF+LGBM+XGB,0.7130446489440386,0.061437800342645975,0.4982765603594249,morgan,10
RF,0.7099760521230565,0.058554673382226176,0.5000735011135576,morgan,10
RF+XGB,0.7081203384185288,0.05890850258879325,0.502309499539072,morgan,10
RF+ET+LGBM,0.7051544390523389,0.04642684376128844,0.5062788810356226,morgan,10
ET+LGBM+XGB,0.701680297723573,0.06485171525551088,0.5098522615861919,morgan,10
LGBM+XGB,0.7006778434479817,0.06145335738660343,0.5125426934307002,morgan,10
RF+ET,0.6993364267401786,0.04682474422983812,0.5094461769048291,morgan,10
RF+ET+XGB,0.6988109427283717,0.04488901844263388,0.5088732891323725,morgan,10
ET+kNN,0.6974896086060702,0.06683733126269216,0.5234390404720768,morgan,10
ET+LGBM,0.6967479499939219,0.0729346089303222,0.5209886480986295,morgan,10
LGBM,0.6954190837983063,0.0613710875652027,0.5242596229193552,morgan,10
ET+XGB,0.6763051615487956,0.0553916421275796,0.5354472341856192,morgan,10
XGB,0.6717405918662506,0.045262464200720276,0.5249994906874155,morgan,10
kNN,0.6686995972131888,0.0703408184530916,0.5388191086576997,morgan,10
ET,0.580820686692267,0.09141901850875198,0.581020801965417,morgan,10
RF+XGB+SVM,0.717571352826844,0.057000323483769114,0.49898151843685146,morgan,11
RF+SVM,0.7157037724686944,0.05787003498896231,0.5020855934007609,morgan,11
RF+SVM+kNN,0.7143901982409109,0.06439551016823433,0.5040099634527755,morgan,11
RF+LGBM+SVM,0.714135614830978,0.05766354677292408,0.5100601823926393,morgan,11
RF+XGB+kNN,0.7140477166419139,0.05990123062745814,0.5077003105127003,morgan,11
RF+LGBM+XGB,0.712882447479239,0.05020143779403104,0.5103017488978108,morgan,11
RF+XGB,0.7127819911551588,0.052009710810873945,0.5030340902176317,morgan,11
RF+LGBM+kNN,0.7122031295721862,0.06079908506792755,0.5152813797556011,morgan,11
XGB+SVM+kNN,0.7120279654508339,0.05759881159339454,0.5082577136259786,morgan,11
RF+ET+SVM,0.7110740308194964,0.05819773724174403,0.5089333848797981,morgan,11
LGBM+XGB+SVM,0.7094184722070679,0.05221552505007715,0.5173286119314582,morgan,11
LGBM+SVM+kNN,0.709338461034444,0.06189339622126878,0.520786254201636,morgan,11
RF+LGBM,0.7092438374619615,0.052907657632121415,0.5153381089953928,morgan,11
LGBM+XGB+kNN,0.7091148654132242,0.05204398520986544,0.5200852423945026,morgan,11
XGB+SVM,0.7082966890968541,0.053320367401540905,0.5126948728431409,morgan,11
RF+ET+XGB,0.7081980158261703,0.05307166180093172,0.5104878713234711,morgan,11
RF+kNN,0.7064119047743371,0.06606454187677974,0.5140184634196269,morgan,11
RF+ET+LGBM,0.7061130049545191,0.05264037279643756,0.5224537104559828,morgan,11
LGBM+SVM,0.7058566538712451,0.05441720783451272,0.5243324412130532,morgan,11
XGB+kNN,0.7053990344609142,0.0486337343157094,0.5218385066475196,morgan,11
SVM+kNN,0.7050003835702718,0.06262888547325753,0.5173028145798721,morgan,11
RF,0.7041772821634463,0.06542217355319918,0.5086018348352832,morgan,11
SVM,0.7036167804450766,0.0589095652399971,0.5178903687602147,morgan,11
ET+XGB+kNN,0.7026509177071552,0.04671012868727159,0.5238206084019877,morgan,11
ET+XGB+SVM,0.7025767737138687,0.0500291239514446,0.5174453694038383,morgan,11
RF+ET+kNN,0.7010414103849529,0.06607631843508179,0.5217313627460756,morgan,11
ET+SVM+kNN,0.7002066689849407,0.061807683558120434,0.5228697860831408,morgan,11
LGBM+XGB,0.6995651118718268,0.04099927064374924,0.532789161935092,morgan,11
LGBM+kNN,0.6988242228156238,0.054616379667190955,0.5350318349978519,morgan,11
ET+LGBM+SVM,0.6984030121121245,0.05286926023441744,0.5335180427662178,morgan,11
RF+ET,0.6974732861967041,0.06326161101707482,0.5200260418104493,morgan,11
ET+LGBM+kNN,0.6957447925509073,0.05447552932665251,0.5391469718671755,morgan,11
ET+SVM,0.6943894789052902,0.0539693126947695,0.5293385338374641,morgan,11
ET+LGBM+XGB,0.6922932134361238,0.03498666554351786,0.5404042975624319,morgan,11
LGBM,0.6908421192994927,0.05774585588278352,0.5431295005516379,morgan,11
XGB,0.687312180177664,0.04449433247827847,0.5214770336968941,morgan,11
ET+LGBM,0.6770792627925909,0.03692622022084491,0.5624714747611489,morgan,11
ET+XGB,0.6762949077246277,0.022741973133690186,0.5500943919722863,morgan,11
ET+kNN,0.6647432417724609,0.06066466092462967,0.563752445095452,morgan,11
kNN,0.646757125388321,0.06155000071970461,0.5653549855976859,morgan,11
ET,0.5119518475580248,0.08831605257961261,0.6214187724865582,morgan,11
RF+ET+SVM,0.7241120687225272,0.06200531987817259,0.5075817907988723,morgan,12
RF+LGBM+SVM,0.7235931523312026,0.06907056795708756,0.5114861849412514,morgan,12
RF+SVM,0.72190541998996,0.061939059683347286,0.5095356026146594,morgan,12
RF+LGBM+kNN,0.7214089787084518,0.07235617060402633,0.5102711133124351,morgan,12
ET+XGB+SVM,0.7207864861435305,0.0622662541171264,0.5192795677189163,morgan,12
RF+SVM+kNN,0.7207014701971326,0.06349604431842157,0.5093885845782468,morgan,12
RF+ET+LGBM,0.7202611307082678,0.0723251371411305,0.5118288252895453,morgan,12
RF+XGB+SVM,0.720183241098533,0.06322405817630103,0.5128479376584931,morgan,12
ET+SVM+kNN,0.7193247560345373,0.06504433287463458,0.515421390805346,morgan,12
XGB+SVM+kNN,0.7191940374726815,0.06503884134376992,0.5180859346994746,morgan,12
LGBM+XGB+SVM,0.7191220796139502,0.07144932731986363,0.5230618250840754,morgan,12
ET+LGBM+SVM,0.7191193330290315,0.0713567409708496,0.5203960002079284,morgan,12
RF+LGBM,0.7186315531542442,0.07269904500150363,0.5139151300515986,morgan,12
XGB+SVM,0.7182346878186953,0.061491570428202705,0.5237367565517511,morgan,12
RF+LGBM+XGB,0.7179806551750613,0.07293551250883508,0.5159242592582609,morgan,12
LGBM+XGB+kNN,0.7178564677634959,0.07567306143458573,0.5184958205616037,morgan,12
ET+SVM,0.7172589945015221,0.06327901160670245,0.521992203729971,morgan,12
LGBM+SVM+kNN,0.7171712164060657,0.07381692533063991,0.5205897477189423,morgan,12
ET+LGBM+kNN,0.7167025834663786,0.07689925342344953,0.5175029138963338,morgan,12
LGBM+SVM,0.7153283411571529,0.07171484410878393,0.5274396200472552,morgan,12
SVM,0.7145113211833942,0.06574946610605943,0.5273910973909375,morgan,12
ET+XGB+kNN,0.7135183786785337,0.062349912069798986,0.5200893538706362,morgan,12
SVM+kNN,0.7133971341977758,0.06559430586419635,0.5233498245686776,morgan,12
ET+LGBM+XGB,0.7133013490678273,0.07738268005072217,0.5233515566870744,morgan,12
RF+XGB+kNN,0.7127183037489342,0.06185619308811198,0.5155185179602215,morgan,12
RF+ET+kNN,0.7121179897519545,0.05995337040005934,0.5156478523948815,morgan,12
RF+ET+XGB,0.711867633005798,0.0577774693379265,0.5168532665680236,morgan,12
XGB+kNN,0.7103876283211608,0.059279017433858675,0.5243570363510716,morgan,12
RF+kNN,0.7101968871701504,0.05936666407485757,0.5166405490389179,morgan,12
LGBM+kNN,0.7100733699561096,0.07704997161665031,0.5255735130831872,morgan,12
LGBM+XGB,0.7100505262988241,0.0759102647037176,0.5304548779892881,morgan,12
RF+XGB,0.7063229953259338,0.059283469135857414,0.5201318399151279,morgan,12
RF+ET,0.7059158875326748,0.05652033888451966,0.519637563979755,morgan,12
RF,0.7045413499993326,0.057902481153655434,0.5213213773299326,morgan,12
ET+LGBM,0.703057402703933,0.0793906173052592,0.5325655002218966,morgan,12
LGBM,0.6963632921532096,0.09091260100500706,0.5375381846760134,morgan,12
ET+XGB,0.6959914200223214,0.05916332247781925,0.5402214871468102,morgan,12
XGB,0.6914429036110833,0.06244777168777315,0.5355810666958449,morgan,12
ET+kNN,0.6914309727761321,0.061759754959205417,0.5431725831237287,morgan,12
kNN,0.657543739484911,0.06373162908241824,0.5687321324175206,morgan,12
ET,0.5628570490670167,0.10651905899782203,0.6201914274803902,morgan,12
LGBM+XGB+SVM,0.7310879424351768,0.02347834433320041,0.5121317081798462,morgan,13
XGB+SVM,0.7281531525731072,0.025226008723484895,0.5139490058508278,morgan,13
LGBM+XGB+kNN,0.7274595367024459,0.03294574222603625,0.5096349877791779,morgan,13
XGB+SVM+kNN,0.7271322874299718,0.03446392101671073,0.5102432058017569,morgan,13
LGBM+SVM,0.7261704163985165,0.026354076070095534,0.5191212041134806,morgan,13
LGBM+XGB,0.72477519192659,0.01978509176372476,0.5150905434594826,morgan,13
LGBM+SVM+kNN,0.7246989741104051,0.034196946487152616,0.5157700858507492,morgan,13
ET+XGB+SVM,0.7241170012025545,0.02448024431291767,0.5137201046864721,morgan,13
ET+LGBM+SVM,0.7235793951903182,0.025047850132154697,0.5179731795221565,morgan,13
SVM,0.7222114445565779,0.034461155819294945,0.5224072455151385,morgan,13
ET+LGBM+XGB,0.7212878812624369,0.017256728014326234,0.5135764111170887,morgan,13
SVM+kNN,0.7199665906797742,0.03970803746446411,0.5198158464609971,morgan,13
RF+SVM+kNN,0.7198591978689813,0.04107101935236329,0.5117922587956076,morgan,13
RF+XGB+SVM,0.719288832012855,0.033395648595033606,0.5126143135366121,morgan,13
XGB+kNN,0.7190679026612017,0.039911316804349166,0.5160331996312295,morgan,13
ET+SVM+kNN,0.7189836829109237,0.040451187267946935,0.517491307748919,morgan,13
ET+SVM,0.71855182305054,0.02987692278839591,0.5221778384525898,morgan,13
RF+SVM,0.7173933208538392,0.03498485750041829,0.5143959639459479,morgan,13
RF+XGB+kNN,0.7153133304738987,0.04140353664335369,0.5135248840961839,morgan,13
ET+XGB+kNN,0.7152888927879018,0.040312951380403424,0.5152483665959282,morgan,13
ET+LGBM+kNN,0.7142196197059084,0.03688807504746458,0.5223304902776599,morgan,13
RF+ET+SVM,0.7141813051866687,0.03327122494358975,0.5178442320915014,morgan,13
RF+LGBM+SVM,0.7141020335769964,0.03219902969708223,0.5174020303943825,morgan,13
LGBM,0.7126764788560205,0.01604395672784179,0.5338828399736388,morgan,13
LGBM+kNN,0.7121049103476277,0.034291103282213964,0.530084848238175,morgan,13
RF+LGBM+kNN,0.7118145156034364,0.04109527689837337,0.5151197553714189,morgan,13
RF+kNN,0.708065959886701,0.045716028240077575,0.5208278973956991,morgan,13
RF+LGBM+XGB,0.7076174062711221,0.03149149477019877,0.5192420937051837,morgan,13
ET+LGBM,0.7068148596010412,0.015870445823044296,0.533798446482148,morgan,13
RF+ET+kNN,0.705577565102092,0.04430539042619388,0.5234513822423071,morgan,13
RF+ET+LGBM,0.7040449872226147,0.03323362340221122,0.5257890635307072,morgan,13
RF+LGBM,0.70372290468415,0.03233512995593905,0.5243950207987226,morgan,13
RF+XGB,0.7037222195334173,0.032561538236232826,0.5221126398146433,morgan,13
RF+ET+XGB,0.7035711142445854,0.033048201117928264,0.5232068248159033,morgan,13
XGB,0.7015518345224396,0.02189572236487519,0.5313526924180935,morgan,13
RF,0.7005605918144646,0.03632851727703687,0.5258606343362973,morgan,13
ET+XGB,0.6992472520414454,0.024865307334388007,0.5316150155438738,morgan,13
RF+ET,0.6951058776308404,0.036478898707244675,0.5313799562494572,morgan,13
ET+kNN,0.681793067128796,0.052920596189894815,0.5504593497469171,morgan,13
kNN,0.6488709144445104,0.05500003084801259,0.5736743030674379,morgan,13
ET,0.550812535974939,0.10676424263885931,0.615196435712438,morgan,13
RF+SVM+kNN,0.7447721837200023,0.03348291897857121,0.4834507314305826,morgan,14
XGB+SVM+kNN,0.7429265297338461,0.03372317226485715,0.4877477591903494,morgan,14
LGBM+SVM+kNN,0.7420877957283294,0.037675727556948535,0.4895393436691207,morgan,14
RF+SVM,0.7415715941371154,0.035356006233685955,0.4839387993846757,morgan,14
LGBM+XGB+kNN,0.7409729230947443,0.03464155028420129,0.4896192155672351,morgan,14
SVM+kNN,0.7408992449436055,0.036996847425038705,0.4898513350530919,morgan,14
ET+SVM+kNN,0.7407139684079272,0.033015784472806876,0.48416654523119257,morgan,14
RF+ET+SVM,0.740321654752812,0.032857892784453155,0.48524290598509456,morgan,14
RF+LGBM+SVM,0.7400758220730858,0.03595216765961272,0.48625499853315757,morgan,14
LGBM+SVM,0.739497190262623,0.04229397170288996,0.4918490251131907,morgan,14
RF+LGBM+kNN,0.7393370305142029,0.030064378532433447,0.4889262791883945,morgan,14
RF+XGB+kNN,0.7390374885786329,0.026921222706724184,0.4879039486853089,morgan,14
LGBM+XGB+SVM,0.7387985613398064,0.03940087083348575,0.4914691940527325,morgan,14
RF+XGB+SVM,0.7386610091451328,0.029937571379352258,0.48494315822736833,morgan,14
SVM,0.7375467365600731,0.04519216822157577,0.49579162905668533,morgan,14
XGB+SVM,0.7369636922662034,0.038244812423975386,0.49204191976934125,morgan,14
